,tenure,paperlessBilling,monthlyCharges,totalCharges,churn,gender,age,phoneService,multipleLines,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,paymentMethod_Bank transfer (automatic),paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,internetService_DSL,internetService_Fiber optic,internetService_No
1949,1,0,20.0,3.044522437723423,0,1,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1950,1,1,71.65,4.285653390016292,1,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1951,24,1,65.0,7.353081920515432,1,1,70,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1952,50,0,20.15,6.916219357394266,0,1,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1953,17,1,19.65,5.814279774419179,0,1,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1954,3,1,74.25,5.410529357154965,1,0,55,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1955,50,1,75.15,8.231775220617523,0,1,87,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
1956,53,0,20.25,6.979378022655104,0,0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1957,72,0,78.85,8.644389560082884,0,1,64,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
1958,4,1,55.3,5.40357787720553,0,1,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1959,52,0,19.35,6.9149294827301375,0,0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1960,43,1,101.0,8.37655086161377,1,1,85,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1961,25,1,89.05,7.708522919600753,1,1,64,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1962,12,0,74.75,6.8001700683022,0,1,75,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0
1963,57,1,65.0,8.217708406845306,1,0,63,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1964,24,0,19.9,6.1708651754742725,0,0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1965,64,0,58.35,8.225610186879507,0,0,36,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1966,4,1,105.65,6.048789613727251,1,0,76,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0
1967,15,0,20.05,5.709598859977641,0,0,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1968,1,0,70.85,4.274580612525034,1,1,64,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1969,4,1,73.9,5.692384429703832,1,1,74,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1970,10,1,20.0,5.303304908059076,0,1,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1971,2,0,49.2,4.599152113662528,0,0,68,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1972,46,0,72.8,8.11665592154437,0,1,38,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1973,70,0,65.0,8.423102268016642,0,1,45,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1974,30,1,100.2,8.008698182988528,1,0,29,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1975,1,0,24.0,3.2188758248682006,0,0,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1976,19,0,25.6,6.189085141191106,0,0,74,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1977,50,1,98.25,8.499741797802482,0,1,89,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1978,68,1,54.4,8.216142151225503,0,0,43,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
1979,3,1,101.55,5.722440656474735,1,1,64,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0
1980,51,0,34.2,7.4646244412494545,0,0,80,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1981,9,1,43.75,5.978252653135751,0,0,86,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1982,41,1,111.95,8.431842253316468,1,1,69,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
1983,22,1,100.65,7.70314311348863,0,1,45,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1984,71,1,116.05,9.016822368248812,0,1,44,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1985,71,0,65.15,8.439588343080722,0,1,57,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1986,12,1,79.8,6.865473886725531,0,0,78,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1987,18,1,88.85,7.377946390651944,0,0,50,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1988,3,1,74.95,5.419871062100613,0,0,84,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1989,72,1,106.85,8.948222077255654,0,0,40,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
1990,11,0,74.95,6.715928692173877,1,1,84,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1991,1,0,80.15,4.396299293960601,1,0,32,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1992,42,0,56.1,7.765229752963759,0,1,63,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1993,7,1,51.3,5.88638177065483,0,0,57,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1994,56,0,24.15,7.210375223798125,0,1,62,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1995,52,1,109.1,8.643684863249522,0,0,79,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1996,35,0,19.65,6.534878360467125,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1997,67,1,111.3,8.917055969069361,0,1,64,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1998,34,0,20.8,6.562726539677803,0,1,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1999,60,1,116.05,8.848509300888079,0,0,84,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2000,60,0,115.25,8.84159284680318,0,0,33,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2001,72,0,24.8,7.488069651267739,0,1,61,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2002,39,0,19.9,6.6555690422151965,0,1,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2003,59,1,81.25,8.475276848314946,0,0,87,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2004,2,0,69.95,4.948050418904635,0,1,50,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2005,20,1,90.2,7.498315870766981,1,1,60,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2006,6,1,93.55,6.332035515298156,1,0,37,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
2007,67,1,94.65,8.755036174769128,0,1,49,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
2008,48,1,82.05,8.278783706431595,1,0,57,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009,11,0,34.7,5.947251392431657,0,1,31,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2010,3,1,20.55,4.137563681342077,1,1,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2011,18,1,95.95,7.454777818059946,0,0,81,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
2012,25,1,71.05,7.482822504809593,0,0,49,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0
2013,2,1,78.55,5.0632277442154265,1,0,57,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2014,9,0,19.7,5.183467524869094,0,1,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,10,0,40.25,6.000176487710004,0,0,78,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
2016,70,0,19.85,7.23741867367402,0,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,4,1,20.15,4.401829261970061,0,0,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,9,0,20.25,5.2108513407667605,0,0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,9,0,58.5,6.268148865350222,1,0,35,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
2020,5,0,65.0,5.786897381366708,0,0,37,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2021,18,0,57.65,6.945725210233766,0,0,33,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2022,72,1,108.05,8.9593887350214,0,0,80,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
2023,17,1,94.8,7.3856030622509214,0,1,86,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2024,29,1,45.9,7.194511923357417,0,1,84,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2025,6,1,105.3,6.450154416453444,1,0,53,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2026,63,0,102.6,8.774127354919237,0,1,31,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2027,59,1,65.0,8.252185436003328,0,1,73,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2028,3,0,57.55,5.157041779190083,0,0,85,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2029,8,1,29.25,5.459585514144159,0,0,38,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2030,52,1,106.5,8.619569258033104,0,0,22,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
2031,32,0,19.3,6.42745886025097,0,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2032,42,0,63.7,7.892227886908662,0,1,24,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2033,43,1,60.4,7.862574176561632,0,0,57,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
2034,63,1,110.1,8.844667928810303,0,1,41,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
2035,16,1,54.55,6.772851516517336,0,1,87,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2036,51,1,81.15,8.328366522182762,0,1,35,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
2037,70,0,84.7,8.68777949199177,0,0,39,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
2038,70,0,66.0,8.438366410870266,0,0,50,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
2039,28,1,74.9,7.648835113297385,1,1,65,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2040,42,0,54.5,7.736307096548285,0,1,68,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2041,38,0,20.3,6.6495025505543595,0,0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2042,1,1,65.0,4.189654742026425,1,1,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2043,55,0,25.7,7.254531390741622,0,1,51,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2044,1,0,45.35,3.836221292011864,0,0,38,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2045,14,1,100.55,7.250422572266261,1,1,23,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2046,42,0,19.8,6.724553334760875,0,1,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2047,7,0,25.05,5.172470656682061,0,0,54,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2048,20,1,24.45,6.194405391104672,1,0,56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2049,5,1,51.0,5.545177444479562,0,0,81,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2050,72,1,110.45,8.98135478917834,0,0,45,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
2051,8,0,44.65,5.881091489626612,0,1,25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2052,52,1,93.25,8.48673398393153,0,1,53,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
2053,59,0,25.45,7.314918943725883,0,0,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2054,59,0,34.8,7.627641756731704,0,1,58,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2055,5,1,51.35,5.551990122897069,0,1,62,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2056,58,0,59.75,8.150900718382545,0,0,72,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
2057,46,0,100.25,8.436525288348783,0,0,66,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
2058,30,1,40.3,7.098375638590786,1,0,84,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2059,11,0,60.25,6.4979055725561485,0,1,28,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
2060,72,0,24.9,7.492091553683903,0,0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2061,2,0,65.7,4.885827643502908,1,0,31,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
2062,14,0,50.1,6.554503042320907,0,0,64,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2063,1,0,70.5,4.269697449699962,1,0,46,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2064,10,1,94.85,6.85593553025234,1,0,22,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2065,68,1,79.6,8.59670652822851,0,0,63,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
2066,14,1,19.5,5.6131281063880705,0,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2067,16,1,38.9,6.435188367333237,0,0,79,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2068,58,1,98.7,8.652702626424388,1,1,61,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
2069,53,1,46.3,7.805841306201446,0,1,51,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2070,70,1,99.35,8.847287992499625,0,1,78,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
2071,22,1,67.5,7.303843225277705,1,1,46,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0
2072,10,1,78.15,6.662493922414308,0,0,81,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2073,30,1,40.35,7.099614540256581,0,0,54,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2074,1,0,49.9,3.929862923556477,0,0,27,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2075,20,1,68.9,7.229113877793302,0,0,79,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
2076,29,1,65.0,7.542213463193403,0,0,39,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2077,20,1,65.0,7.170888478512505,0,0,45,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2078,1,1,20.2,3.054001181677967,1,1,79,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2079,7,0,44.75,5.750188847470357,0,1,54,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2080,72,1,94.45,8.824883752326276,0,0,32,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
2081,2,1,25.05,3.933784497209659,1,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2082,70,0,67.95,8.467477599170305,0,1,54,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0
2083,63,0,99.7,8.745459598469187,0,1,66,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
2084,26,0,78.95,7.627398323346047,0,1,68,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2085,34,0,71.55,7.797168012048045,0,1,70,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2086,56,1,24.8,7.236915130880227,0,1,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2087,57,1,39.3,7.714722095741543,1,1,34,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2088,34,1,65.0,7.701200180857446,0,1,39,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2089,56,0,98.6,8.616604042871389,0,1,88,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2090,12,1,20.1,5.489763831118992,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2091,24,1,80.5,7.566828479208331,0,1,56,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2092,67,0,60.5,8.307582654384612,0,0,68,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
2093,21,0,103.85,7.68792841975871,0,1,36,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
2094,13,0,67.8,6.782645467939293,0,0,45,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0
2095,71,0,24.85,7.476104249991781,0,1,87,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2096,29,0,19.35,6.331768718195769,0,0,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2097,71,0,49.35,8.16190300254721,1,1,25,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
2098,27,0,20.3,6.308280574284827,0,1,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2099,11,0,45.2,6.21100160282808,0,1,90,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2100,39,0,25.2,6.8914226243612395,0,1,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2101,26,0,75.0,7.576097340623111,0,1,61,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
2102,2,0,49.95,4.6141299273595635,0,1,79,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2103,65,0,67.05,8.380055303197603,0,1,57,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
2104,72,0,110.9,8.985420243482869,0,1,81,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
2105,32,0,19.8,6.452994879149095,0,1,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2106,61,1,62.15,8.240688419554582,0,1,84,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
2107,72,0,115.15,9.023022353631406,0,1,37,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2108,21,0,45.65,6.8665686346518875,0,1,58,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2109,68,1,65.0,8.394121193826242,0,1,51,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0
2110,12,1,73.3,6.780603493321653,0,1,47,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2111,2,0,24.35,3.906004933102583,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2112,29,0,98.65,7.95922354784143,1,0,22,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
2113,36,0,20.25,6.593044534142437,0,0,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2114,28,1,103.3,7.97018756019549,1,0,78,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
2115,11,1,96.2,6.965269185182744,1,0,65,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
2116,63,1,108.75,8.83233234447603,0,0,61,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
2117,23,0,20.15,6.14085390983353,0,1,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2118,10,0,19.75,5.290789100127245,0,1,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2119,71,1,25.95,7.519394094984712,0,0,35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2120,70,0,24.05,7.4292240628466075,0,0,75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2121,55,1,104.15,8.653339911089578,1,1,53,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
2122,65,0,59.95,8.26815474255666,0,0,75,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
2123,72,0,19.55,7.2503515823113105,0,0,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2124,5,1,85.55,6.06087399848015,0,1,53,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2125,24,0,78.6,7.542955499587233,0,0,64,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0
2126,21,1,65.0,7.2196420401307355,0,1,73,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
2127,69,1,60.8,8.3419346328226,0,1,20,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0
2128,44,1,65.0,7.95892649305011,0,1,80,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2129,72,1,108.2,8.960775840304173,0,1,31,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
2130,72,0,92.0,8.798605650854423,0,1,76,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
2131,14,1,75.1,6.958828549166138,0,1,78,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2132,7,1,25.05,5.172470656682061,0,1,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2133,48,0,75.15,8.190964312018703,0,0,63,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2134,1,0,19.3,3.0106208860477417,0,1,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2135,71,0,19.6,7.238927782508447,0,0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2136,8,0,20.25,5.093750200806762,0,1,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2137,69,0,80.65,8.624404992387447,0,1,68,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
2138,1,1,68.5,4.241326752570746,1,1,60,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2139,72,1,115.75,9.028218795184895,0,0,85,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2140,11,1,73.5,6.69641677311769,1,1,42,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2141,71,0,65.0,8.437283808187935,0,1,52,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
2142,16,0,19.05,5.722931293494962,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2143,8,1,65.0,6.255750041753367,1,1,83,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
2144,22,0,61.15,7.205115367985189,1,0,34,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
2145,1,0,19.75,3.0325462466767075,0,0,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2146,63,0,19.7,7.124558774550148,0,1,81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2147,69,1,106.35,8.900978311088068,0,1,35,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
2148,24,1,52.5,7.13966033596492,0,0,35,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0
2149,22,1,88.75,7.577377914495125,0,1,65,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2150,3,1,19.6,4.091005660956586,1,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2151,57,1,54.65,8.044321453074993,0,1,22,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2152,72,1,115.55,9.02648964659968,0,0,48,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2153,62,0,102.0,8.752265313595721,1,1,73,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
2154,35,1,89.7,8.052137301894435,0,1,42,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
2155,28,0,19.9,6.324717321102222,0,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2156,56,1,25.15,7.250919360892922,1,1,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2157,31,1,79.85,7.814540980841987,1,0,48,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2158,2,1,49.6,4.607168188650764,1,0,59,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2159,6,1,20.95,4.841822087327094,0,0,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2160,4,1,70.2,5.64119759946458,0,1,81,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2161,32,0,90.95,7.976389344130561,0,0,22,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2162,45,0,73.85,8.108999363736816,0,1,34,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
2163,9,1,65.0,6.373319789577012,0,1,62,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2164,64,0,110.3,8.862228658697939,0,0,33,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
2165,31,1,73.9,7.737136446865361,1,0,89,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2166,67,1,60.95,8.314991324308856,0,1,58,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0
2167,10,0,46.0,6.133398042996649,0,1,64,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2168,29,1,58.55,7.437765692162961,0,0,73,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
2169,24,0,24.6,6.382492607418377,0,0,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2170,45,0,25.5,7.046212022129153,0,0,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2171,49,0,19.0,6.837332814685591,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2172,22,1,50.6,7.015891937586715,0,0,58,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
2173,24,1,101.25,7.796057974316123,1,1,29,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2174,65,1,110.0,8.875007486048396,0,1,36,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
2175,14,1,80.35,7.026337994809085,0,0,57,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2176,2,1,70.15,4.950885289690482,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2177,32,0,84.05,7.8975194960514425,1,0,59,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2178,1,1,89.1,4.500920164614292,1,1,36,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2179,7,1,69.9,6.195017448657188,0,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2180,15,1,51.1,6.643138479461352,0,0,78,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2181,17,0,94.4,7.381377353750584,1,0,83,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
2182,19,1,78.25,7.305020190524962,1,1,42,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2183,31,1,90.55,7.940245571254978,0,1,35,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
2184,11,0,76.4,6.7350671711564205,0,0,85,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2185,72,1,110.1,8.978181302735019,0,0,37,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
2186,2,1,65.0,4.875197323201151,1,1,83,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2187,68,1,80.65,8.6098088351257,0,0,21,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0
2188,42,1,66.4,7.933725187658135,0,0,50,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
2189,1,1,19.1,3.0007198150650303,1,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2190,1,1,80.3,4.398146016553765,1,1,24,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2191,33,1,44.55,7.293799686850697,0,1,74,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2192,64,1,91.8,8.67866557347423,0,1,82,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
2193,59,1,20.2,7.084058763450528,0,1,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2194,6,0,50.35,5.714062784063757,0,0,47,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2195,15,0,20.45,5.729287765064563,0,0,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2196,13,1,64.75,6.73667035411417,0,1,24,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2197,31,0,89.45,7.928027576198995,0,1,75,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
2198,29,1,65.0,7.542213463193403,0,1,68,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
2199,49,0,20.7,6.922939414307177,0,0,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
