,calculated_host_listings_count,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,days_past_last_review,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,latitude,longitude,accommodates,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,Seniority_days,instant_bookable_0,instant_bookable_1,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,has_availability_1,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_0.0,host_is_superhost_1.0,host_has_profile_pic_0,host_has_profile_pic_1,host_has_profile_pic_1.1,host_identity_verified_0,host_identity_verified_1
801,3.0,3.0,93.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,39.0,1.0,25.0,3.0,10.0,47.58828683,-122.2959124,2.0,100.0,100.0,3.0,3.0,227.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
802,2.0,46.0,96.0,9.0,9.0,10.0,10.0,1050.0,1.0,1.0,1.0,89.0,2.0,25.0,2.0,90.0,47.57375395,-122.2927199,2.0,100.0,100.0,2.0,2.0,1254.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
803,2.0,1.0,40.0,10.0,10.0,2.0,2.0,0.0,2.0,2.0,1.0,81.0,4.0,50.0,2.0,15.0,47.57952944,-122.2938657,4.0,100.0,100.0,2.0,2.0,1086.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
804,1.0,7.0,87.0,8.0,9.0,10.0,9.0,319.0,1.0,0.0,1.0,70.0,1.0,0.0,3.0,365.0,47.56438561,-122.2690974,2.0,67.0,100.0,1.0,1.0,1049.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
805,1.0,5.0,100.0,10.0,10.0,10.0,10.0,142.0,1.0,1.0,1.0,63.0,1.0,0.0,1.0,25.0,47.55176861,-122.2617767,2.0,100.0,79.73,1.0,1.0,2175.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
806,1.0,97.0,92.0,10.0,9.0,10.0,10.0,573.0,1.0,1.0,2.0,70.0,2.0,25.0,1.0,30.0,47.55920834,-122.2747053,3.0,100.0,100.0,1.0,1.0,1034.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
807,2.0,44.0,100.0,10.0,10.0,10.0,10.0,391.0,1.0,1.0,1.0,60.0,2.0,15.0,2.0,30.0,47.54462235,-122.2695189,2.0,100.0,100.0,2.0,2.0,665.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
808,1.0,40.0,94.0,10.0,10.0,10.0,9.0,561.0,1.0,0.0,1.0,100.0,0.0,0.0,2.0,14.0,47.55243655,-122.2706921,2.0,40.0,100.0,1.0,1.0,790.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
809,1.0,166.0,93.0,9.0,9.0,10.0,10.0,1054.0,1.0,1.0,1.0,38.0,1.0,10.0,2.0,365.0,47.54589892,-122.2637493,2.0,100.0,100.0,1.0,1.0,944.0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
810,1.0,15.0,95.0,10.0,10.0,10.0,10.0,280.0,1.0,2.0,2.0,110.0,1.0,0.0,2.0,30.0,47.5473219,-122.2716235,4.0,100.0,100.0,1.0,1.0,251.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
811,21.0,21.0,95.0,10.0,10.0,10.0,9.0,92.0,1.0,1.0,1.0,41.0,1.0,10.0,1.0,29.0,47.54496089,-122.2692332,2.0,98.0,100.0,21.0,21.0,427.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
812,1.0,26.0,96.0,10.0,10.0,10.0,10.0,197.0,2.0,2.0,3.0,188.0,2.0,29.0,2.0,21.0,47.56278257,-122.2719173,5.0,100.0,100.0,1.0,1.0,341.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
813,2.0,28.0,90.0,9.0,9.0,9.0,10.0,906.0,1.5,4.0,4.0,150.0,2.0,30.0,2.0,30.0,47.54428285,-122.2643164,8.0,80.0,100.0,2.0,2.0,985.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
814,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,99.0,1.0,0.0,3.0,28.0,47.56543889,-122.2700218,2.0,81.89,79.73,1.0,1.0,172.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
815,1.0,54.0,96.0,10.0,10.0,10.0,10.0,621.0,1.0,0.0,1.0,95.0,1.0,0.0,1.0,30.0,47.55170409,-122.2697449,3.0,100.0,100.0,1.0,1.0,1655.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
816,1.0,21.0,99.0,10.0,10.0,10.0,10.0,131.0,1.0,1.0,1.0,127.0,2.0,0.0,3.0,28.0,47.55581751,-122.2653516,2.0,100.0,100.0,1.0,1.0,818.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
817,1.0,148.0,96.0,10.0,10.0,10.0,10.0,1468.0,1.0,1.0,1.0,65.0,2.0,15.0,2.0,14.0,47.56168143,-122.2721228,2.0,100.0,100.0,1.0,1.0,1918.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
818,2.0,4.0,100.0,10.0,10.0,10.0,10.0,79.0,2.0,4.0,5.0,150.0,1.0,0.0,7.0,60.0,47.55060543,-122.2681292,8.0,90.0,100.0,2.0,2.0,577.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
819,1.0,17.0,94.0,10.0,9.0,10.0,10.0,541.0,2.0,3.0,3.0,375.0,8.0,25.0,2.0,365.0,47.55351274,-122.2616098,8.0,100.0,79.73,1.0,1.0,1335.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
820,1.0,4.0,100.0,10.0,10.0,10.0,10.0,-232.0,1.0,1.0,1.0,55.0,1.0,20.0,1.0,4.0,47.55626039,-122.3633098,2.0,100.0,79.73,1.0,1.0,1332.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
821,2.0,20.0,96.0,10.0,9.0,10.0,10.0,392.0,1.0,1.0,1.0,75.0,2.0,20.0,2.0,60.0,47.56210642,-122.3617312,2.0,100.0,100.0,2.0,2.0,1648.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
822,1.0,5.0,100.0,10.0,10.0,10.0,10.0,75.0,1.0,1.0,1.0,99.0,2.0,20.0,2.0,13.0,47.56235928,-122.3602777,2.0,100.0,100.0,1.0,1.0,681.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
823,1.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,2.0,2.0,75.0,2.0,5.0,5.0,6.0,47.5605176,-122.3625359,4.0,100.0,100.0,1.0,1.0,156.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
824,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,2.0,2.0,129.0,2.0,15.0,2.0,365.0,47.56783012,-122.3700457,4.0,50.0,79.73,1.0,1.0,1725.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
825,2.0,48.0,98.0,10.0,9.0,10.0,10.0,734.0,1.0,1.0,2.0,85.0,2.0,25.0,2.0,60.0,47.56211885,-122.361218,3.0,100.0,100.0,2.0,2.0,1648.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
826,1.0,10.0,100.0,10.0,10.0,10.0,10.0,74.0,1.0,1.0,1.0,55.0,1.0,0.0,1.0,7.0,47.56685438,-122.365438,2.0,100.0,100.0,1.0,1.0,929.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
827,2.0,45.0,95.0,10.0,9.0,10.0,10.0,1139.0,1.5,1.0,1.0,47.0,1.0,0.0,1.0,120.0,47.55818064,-122.363045,1.0,88.0,100.0,2.0,2.0,1418.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
828,1.0,17.0,92.0,10.0,10.0,10.0,9.0,433.0,2.5,2.0,3.0,148.0,4.0,5.0,2.0,180.0,47.56612609,-122.3665814,6.0,100.0,100.0,1.0,1.0,859.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
829,1.0,57.0,98.0,10.0,10.0,10.0,10.0,664.0,2.5,1.0,1.0,49.0,1.0,10.0,1.0,21.0,47.56458427,-122.3663091,2.0,100.0,100.0,1.0,1.0,1006.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
830,1.0,17.0,96.0,10.0,10.0,10.0,10.0,158.0,1.0,1.0,1.0,65.0,1.0,15.0,1.0,7.0,47.56587379,-122.3683025,2.0,100.0,100.0,1.0,1.0,368.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
831,1.0,84.0,98.0,10.0,10.0,10.0,10.0,937.0,1.0,2.0,3.0,129.0,2.0,15.0,2.0,180.0,47.56965759,-122.3617113,5.0,81.89,79.73,1.0,1.0,1438.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
832,1.0,36.0,96.0,10.0,10.0,10.0,10.0,307.0,1.0,1.0,2.0,49.0,1.0,15.0,2.0,14.0,47.56188277,-122.3654894,3.0,100.0,100.0,1.0,1.0,424.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
833,2.0,30.0,98.0,10.0,10.0,10.0,10.0,254.0,2.0,4.0,4.0,200.0,6.0,20.0,2.0,29.0,47.69494908,-122.3198879,8.0,100.0,100.0,2.0,2.0,1230.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
834,1.0,25.0,96.0,10.0,10.0,10.0,10.0,122.0,1.0,1.0,1.0,90.0,2.0,20.0,1.0,30.0,47.69818838,-122.316241,2.0,100.0,100.0,1.0,1.0,587.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
835,2.0,3.0,100.0,10.0,10.0,10.0,10.0,195.0,1.0,1.0,1.0,30.0,1.0,25.0,2.0,10.0,47.70438255,-122.3221015,1.0,100.0,100.0,2.0,2.0,841.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
836,5.0,74.0,94.0,10.0,10.0,9.0,10.0,2403.0,2.0,1.0,1.0,60.0,1.0,0.0,2.0,60.0,47.69571858,-122.3119439,2.0,100.0,100.0,6.0,6.0,2608.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
837,1.0,3.0,87.0,9.0,9.0,9.0,9.0,124.0,1.0,1.0,3.0,95.0,2.0,15.0,1.0,7.0,47.70765877,-122.3216281,5.0,81.89,79.73,2.0,2.0,778.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
838,1.0,12.0,92.0,10.0,9.0,9.0,10.0,-12.0,1.0,1.0,2.0,75.0,1.0,0.0,2.0,30.0,47.70388275,-122.315893,4.0,100.0,100.0,1.0,1.0,439.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
839,2.0,11.0,100.0,10.0,10.0,10.0,10.0,324.0,1.0,1.0,1.0,55.0,1.0,25.0,3.0,90.0,47.70437884,-122.3208569,1.0,100.0,100.0,2.0,2.0,841.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
840,1.0,4.0,100.0,10.0,10.0,10.0,10.0,98.0,1.0,1.0,1.0,120.0,1.0,15.0,2.0,8.0,47.69872252,-122.3113466,3.0,100.0,100.0,1.0,1.0,288.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
841,2.0,10.0,96.0,10.0,10.0,10.0,9.0,118.0,2.0,3.0,3.0,135.0,1.0,0.0,3.0,365.0,47.69288726,-122.3077962,8.0,60.0,100.0,3.0,3.0,122.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
842,1.0,37.0,99.0,10.0,10.0,10.0,10.0,-69.0,1.0,1.0,1.0,110.0,1.0,0.0,2.0,29.0,47.70054292,-122.3174116,2.0,100.0,100.0,1.0,1.0,121.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
843,5.0,91.0,94.0,10.0,10.0,10.0,10.0,1990.0,1.0,2.0,2.0,137.0,6.0,0.0,2.0,60.0,47.69538567,-122.3130749,6.0,100.0,100.0,6.0,6.0,2608.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
844,1.0,6.0,93.0,10.0,9.0,10.0,10.0,-182.0,1.0,1.0,2.0,67.0,2.0,25.0,1.0,30.0,47.69310154,-122.3086307,4.0,100.0,100.0,1.0,1.0,200.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
845,1.0,18.0,97.0,10.0,10.0,10.0,10.0,255.0,1.0,1.0,1.0,110.0,2.0,25.0,2.0,30.0,47.69154323,-122.327288,4.0,100.0,100.0,1.0,1.0,1393.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
846,3.0,13.0,100.0,10.0,10.0,10.0,10.0,283.0,1.0,1.0,1.0,37.0,1.0,300.0,1.0,13.0,47.702988,-122.3226966,1.0,100.0,100.0,3.0,3.0,590.0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
847,5.0,47.0,93.0,10.0,10.0,10.0,10.0,2011.0,2.0,1.0,1.0,60.0,1.0,0.0,2.0,60.0,47.69573695,-122.3131634,2.0,100.0,100.0,6.0,6.0,2608.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
848,1.0,43.0,96.0,10.0,10.0,10.0,10.0,860.0,1.0,0.0,1.0,79.0,2.0,5.0,1.0,365.0,47.69653132,-122.3172588,3.0,100.0,100.0,1.0,1.0,1512.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
849,2.0,5.0,96.0,9.0,10.0,10.0,10.0,249.0,1.0,1.0,1.0,95.0,1.0,0.0,3.0,365.0,47.69498627,-122.3061063,4.0,60.0,100.0,3.0,3.0,122.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
850,5.0,12.0,95.0,10.0,10.0,10.0,10.0,1822.0,2.0,1.0,2.0,109.0,1.0,0.0,2.0,60.0,47.69720097,-122.313481,4.0,100.0,100.0,6.0,6.0,2608.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
851,1.0,1.0,100.0,8.0,10.0,9.79,10.0,0.0,1.0,1.0,1.0,109.0,1.0,15.0,1.0,10.0,47.68150705,-122.3035162,2.0,81.89,79.73,1.0,1.0,556.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
852,4.0,4.0,95.0,10.0,10.0,10.0,10.0,73.0,1.0,1.0,1.0,28.0,1.0,33.0,6.0,120.0,47.67992804,-122.3104329,1.0,100.0,100.0,4.0,4.0,400.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
853,4.0,3.0,100.0,10.0,10.0,10.0,10.0,-139.0,2.0,1.0,1.0,29.0,1.0,15.0,6.0,31.0,47.68018165,-122.3097739,2.0,100.0,100.0,4.0,4.0,400.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
854,3.0,32.0,95.0,10.0,10.0,10.0,10.0,297.0,1.0,1.0,1.0,70.0,2.0,0.0,2.0,30.0,47.6776772,-122.2965075,2.0,100.0,100.0,3.0,3.0,1675.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
855,1.0,7.0,97.0,10.0,10.0,10.0,10.0,-157.0,1.0,1.0,1.0,85.0,1.0,0.0,2.0,4.0,47.66643999,-122.2985028,2.0,81.89,79.73,1.0,1.0,738.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
856,1.0,147.0,99.0,10.0,10.0,10.0,10.0,1352.0,1.0,1.0,1.0,93.0,2.0,10.0,2.0,7.0,47.6767531,-122.2939718,2.0,100.0,100.0,1.0,1.0,1476.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
857,1.0,287.0,96.0,10.0,10.0,10.0,10.0,1867.0,1.0,1.0,1.0,86.0,2.0,20.0,2.0,14.0,47.67563437,-122.2956873,3.0,100.0,100.0,1.0,1.0,2275.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
858,1.0,52.0,98.0,10.0,10.0,10.0,10.0,526.0,1.0,1.0,2.0,80.0,1.0,15.0,3.0,60.0,47.67673519,-122.2998248,4.0,100.0,100.0,1.0,1.0,688.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
859,1.0,22.0,98.0,10.0,10.0,10.0,10.0,1454.0,2.0,4.0,6.0,280.0,6.0,30.0,3.0,365.0,47.66962389,-122.2999644,8.0,100.0,100.0,1.0,1.0,1854.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
860,1.0,8.0,95.0,10.0,9.0,10.0,10.0,-240.0,1.0,1.0,1.0,45.0,1.0,25.0,3.0,28.0,47.68533375,-122.3010517,2.0,100.0,79.73,1.0,1.0,120.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
861,1.0,6.0,77.0,7.0,9.0,9.0,9.0,25.0,1.0,1.0,2.0,125.0,2.0,10.0,2.0,7.0,47.6688381,-122.2993261,4.0,100.0,100.0,1.0,1.0,316.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
862,34.0,15.0,87.0,9.0,9.0,9.0,9.0,537.0,1.0,1.0,2.0,115.0,1.0,15.0,2.0,60.0,47.66842181,-122.2987928,6.0,80.0,100.0,34.0,34.0,1344.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
863,1.0,76.0,95.0,10.0,10.0,10.0,10.0,618.0,1.0,1.0,2.0,69.0,2.0,15.0,1.0,5.0,47.67903263,-122.3119612,4.0,100.0,100.0,1.0,1.0,773.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
864,4.0,8.0,90.0,9.0,9.0,10.0,9.0,-108.0,1.0,1.0,1.0,28.0,1.0,15.0,6.0,31.0,47.67847209,-122.3109531,2.0,100.0,100.0,4.0,4.0,400.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
865,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,49.0,1.0,25.0,2.0,21.0,47.68050999,-122.3115345,1.0,100.0,100.0,2.0,2.0,1697.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
866,1.0,13.0,91.0,10.0,9.0,10.0,10.0,184.0,1.0,1.0,1.0,105.0,2.0,15.0,2.0,14.0,47.66847367,-122.3017801,3.0,67.0,100.0,1.0,1.0,319.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
867,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,2.0,2.0,130.0,2.0,15.0,5.0,29.0,47.67990725,-122.3107247,4.0,100.0,100.0,2.0,2.0,1697.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
868,1.0,2.0,80.0,6.0,8.0,10.0,10.0,69.0,2.0,2.0,2.0,80.0,0.0,0.0,5.0,12.0,47.6705636,-122.2979547,4.0,90.0,100.0,1.0,1.0,406.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
869,1.0,50.0,94.0,10.0,10.0,10.0,10.0,511.0,1.0,1.0,4.0,100.0,2.0,10.0,3.0,365.0,47.67048845,-122.3044315,4.0,100.0,100.0,2.0,2.0,773.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
870,1.0,54.0,98.0,10.0,10.0,10.0,10.0,466.0,1.0,1.0,2.0,75.0,2.0,25.0,2.0,6.0,47.68143682,-122.3104491,4.0,100.0,100.0,1.0,1.0,587.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
871,1.0,16.0,98.0,10.0,10.0,10.0,10.0,246.0,1.0,1.0,2.0,85.0,2.0,20.0,2.0,14.0,47.68300826,-122.2997504,3.0,100.0,100.0,1.0,1.0,284.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
872,1.0,18.0,98.0,10.0,10.0,10.0,10.0,154.0,1.0,0.0,2.0,88.0,2.0,0.0,1.0,14.0,47.67613137,-122.310125,2.0,100.0,100.0,1.0,1.0,647.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
873,3.0,3.0,93.0,9.0,10.0,9.0,9.0,114.0,3.0,3.0,3.0,175.0,6.0,15.0,4.0,28.0,47.6820872,-122.2990786,8.0,100.0,100.0,3.0,3.0,1675.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
874,4.0,9.0,93.0,10.0,8.0,10.0,10.0,194.0,1.0,1.0,1.0,35.0,1.0,15.0,6.0,31.0,47.67857923,-122.3090026,2.0,100.0,100.0,4.0,4.0,400.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
875,1.0,4.0,100.0,10.0,10.0,10.0,10.0,-9.0,1.0,0.0,1.0,55.0,1.0,0.0,2.0,60.0,47.54495178,-122.3582036,2.0,100.0,79.73,1.0,1.0,956.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
876,1.0,4.0,100.0,10.0,10.0,10.0,10.0,30.0,1.0,1.0,1.0,60.0,1.0,0.0,2.0,5.0,47.54027525,-122.3558027,2.0,81.89,79.73,1.0,1.0,1703.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
877,1.0,204.0,97.0,10.0,10.0,10.0,10.0,1270.0,1.0,1.0,1.0,55.0,1.0,5.0,1.0,90.0,47.53660441,-122.3560523,2.0,100.0,100.0,1.0,1.0,1418.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
878,1.0,10.0,100.0,10.0,10.0,10.0,10.0,135.0,2.0,2.0,2.0,257.0,4.0,60.0,1.0,27.0,47.64728778,-122.3194552,4.0,100.0,100.0,1.0,1.0,984.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
879,5.0,63.0,96.0,10.0,10.0,10.0,10.0,886.0,1.0,1.0,1.0,66.0,1.0,8.0,1.0,90.0,47.66354784,-122.2859381,2.0,100.0,100.0,5.0,5.0,1414.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
880,5.0,53.0,92.0,9.0,9.0,10.0,10.0,884.0,1.0,1.0,1.0,65.0,1.0,5.0,3.0,365.0,47.66450162,-122.2838147,2.0,100.0,100.0,5.0,5.0,1414.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
881,1.0,45.0,87.0,9.0,9.0,9.0,9.0,453.0,1.0,1.0,1.0,60.0,1.0,0.0,2.0,7.0,47.66559615,-122.2846684,2.0,60.0,100.0,1.0,1.0,1051.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
882,1.0,25.0,99.0,10.0,10.0,10.0,10.0,751.0,3.0,2.0,2.0,295.0,1.0,0.0,3.0,30.0,47.66914256,-122.2798665,4.0,100.0,100.0,1.0,1.0,978.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
